OBJECTID,STRATUMA,Shape_Length,Shape_Area,CenterX,CenterY,AreaSQkm
12831,01060,14816.000000003725000,13719616.000006899000000,-71.291915730886913,40.231427639241083,13.719616000006900
12832,01060,14816.000000014901000,13719616.000027597000000,-71.248297547198888,40.231099529697168,13.719616000027598
12833,01060,14816.000000003725000,13719616.000006899000000,-71.204679781355338,40.230755630485980,13.719616000006900
12834,01060,13378.922687279455000,10079419.372774659000000,-71.163933242971225,40.234173363235293,10.079419372774659
12835,01070,9371.753557125501200,3640196.627232240000000,-71.153112959277223,40.219936658437106,3.640196627232240
12836,01060,9203.624259253403600,3040838.426840930700000,-71.125036658115306,40.241636389727347,3.040838426840931
12837,01070,13503.629246903023000,10678777.573186666000000,-71.115283927284835,40.226712814963641,10.678777573186666
12838,01070,14816.000000003725000,13719616.000006899000000,-71.073829187175576,40.229629197270640,13.719616000006900
12839,01070,14816.000000000000000,13719616.000000000000000,-71.030213288987838,40.229222141866508,13.719616000000000
12840,01070,14816.000000018626000,13719616.000034496000000,-70.986597906777163,40.228799298087466,13.719616000034495
12841,01070,14816.000000000000000,13719616.000000000000000,-70.942983060166156,40.228360666224575,13.719616000000000
12842,01070,14816.000000018626000,13719616.000034496000000,-70.899368768775929,40.227906246579735,13.719616000034495
12843,01070,14816.000000000000000,13719616.000000000000000,-70.855755052226073,40.227436039465680,13.719616000000000
12844,01070,14816.000000003725000,13719616.000006899000000,-70.812141930134715,40.226950045206024,13.719616000006900
12845,01070,14816.000000018626000,13719616.000034496000000,-70.768529422118206,40.226448264135243,13.719616000034495
12846,01070,14816.000000000000000,13719616.000000000000000,-70.724917547791392,40.225930696598617,13.719616000000000
12847,01070,14816.000000003725000,13719616.000006899000000,-70.681306326767427,40.225397342952306,13.719616000006900
12848,01070,14816.000000014901000,13719616.000027597000000,-70.637695778657502,40.224848203563312,13.719616000027598
12849,01070,14816.000000003725000,13719616.000006899000000,-70.594085923071205,40.224283278809452,13.719616000006900
12850,01070,14816.000000000000000,13719616.000000000000000,-70.550476779616204,40.223702569079428,13.719616000000000
12851,01100,3978.021005956597900,460084.374892883240000,-70.491721593925590,40.237996707317130,0.460084374892883
12852,01070,9198.381151973142600,3053388.529196267500000,-70.523266488627129,40.219855618850275,3.053388529196268
12853,01110,12873.092140027338000,10206143.095945345000000,-70.502645751171443,40.223408437723279,10.206143095945345
12854,01100,10056.167250277516000,4320054.148566620400000,-70.458703626473579,40.233219028260081,4.320054148566620
12855,01110,12677.263817315959000,9399561.851433379600000,-70.465355301730398,40.217564229089803,9.399561851433379
12856,01100,12450.127012818166000,9227033.167854432000000,-70.417872075603455,40.227095930067996,9.227033167854431
12857,01110,10117.378433785447000,4492582.832152466300000,-70.423313555581970,40.211123161464663,4.492582832152467
12858,01100,14214.729823111225000,12825086.141990287000000,-70.375144088965911,40.222210161848494,12.825086141990287
12859,01110,5552.626653554518300,894529.858044208730000,-70.389004584041501,40.207059304504632,0.894529858044209
12860,01100,14816.000000000000000,13719616.000000000000000,-70.332442430439514,40.220562260149187,13.719616000000000
12861,01100,14816.000000018626000,13719616.000034496000000,-70.288837971421003,40.219886849331253,13.719616000034495
12862,01100,14816.000000000000000,13719616.000000000000000,-70.245234361730425,40.219195656561283,13.719616000000000
12863,01100,14816.000000003725000,13719616.000006899000000,-70.201631620958594,40.218488682314607,13.719616000006900
12864,01100,14816.000000014901000,13719616.000027597000000,-70.158029768693879,40.217765927077359,13.719616000027598
12865,01100,14816.000000003725000,13719616.000006899000000,-70.114428824522349,40.217027391346534,13.719616000006900
12866,01100,14816.000000003725000,13719616.000006899000000,-70.070828808027613,40.216273075629914,13.719616000006900
12867,01100,14816.000000014901000,13719616.000027597000000,-70.027229738790737,40.215502980446097,13.719616000027598
12868,01100,14816.000000003725000,13719616.000006899000000,-69.983631636390243,40.214717106324478,13.719616000006900
12869,01100,14816.000000000000000,13719616.000000000000000,-69.940034520402136,40.213915453805285,13.719616000000000
12870,01100,14816.000000014901000,13719616.000027597000000,-69.896438410399568,40.213098023439564,13.719616000027598
12871,01100,14816.000000007451000,13719616.000013798000000,-69.852843325953117,40.212264815789105,13.719616000013799
12872,01100,14816.000000000000000,13719616.000000000000000,-69.809249286630660,40.211415831426557,13.719616000000000
12873,01100,14816.000000014901000,13719616.000027597000000,-69.765656311997063,40.210551070935338,13.719616000027598
12874,01100,14816.000000000000000,13719616.000000000000000,-69.722064421614448,40.209670534909662,13.719616000000000
12875,01100,14816.000000007451000,13719616.000013798000000,-69.678473635042039,40.208774223954535,13.719616000013799
12876,01100,14816.000000014901000,13719616.000027597000000,-69.634883971835947,40.207862138685762,13.719616000027598
12877,01100,14816.000000000000000,13719616.000000000000000,-69.591295451549399,40.206934279729914,13.719616000000000
12878,01100,14816.000000007451000,13719616.000013798000000,-69.547708093732524,40.205990647724342,13.719616000013799
12879,01100,14816.000000014901000,13719616.000027597000000,-69.504121917932181,40.205031243317194,13.719616000027598
12880,01100,14816.000000000000000,13719616.000000000000000,-69.460536943692205,40.204056067167379,13.719616000000000
12881,01100,14816.000000014901000,13719616.000027597000000,-69.416953190553130,40.203065119944583,13.719616000027598
12882,01100,14816.000000007451000,13719616.000013798000000,-69.373370678052154,40.202058402329264,13.719616000013799
12883,01100,14816.000000000000000,13719616.000000000000000,-69.329789425723263,40.201035915012625,13.719616000000000
12884,01100,14816.000000014901000,13719616.000027597000000,-69.286209453096888,40.199997658696638,13.719616000027598
12885,01100,14816.000000007451000,13719616.000013798000000,-69.242630779700079,40.198943634094057,13.719616000013799
12886,01100,14816.000000000000000,13719616.000000000000000,-69.199053425056476,40.197873841928370,13.719616000000000
12887,01100,13074.499868202189000,8935926.354453982800000,-69.160995215558700,40.200460039472659,8.935926354453983
12888,01110,10310.882606501857000,4783689.645573614200000,-69.145169506003185,40.189930201856001,4.783689645573614
12889,01100,1586.550777774540600,108549.569606326370000,-69.131208429666401,40.211426372136835,0.108549569606326
12890,01110,14186.858784270556000,12934878.543286473000000,-69.112716569886601,40.196127104174550,12.934878543286473
12891,01120,4121.033375565741200,676187.887107200690000,-69.093236011547262,40.184747584929809,0.676187887107201
12892,01110,14253.484181166350000,9785883.409659056000000,-69.064365708127454,40.197972243279558,9.785883409659055
