                      Estimate   Std. Error
Epsiloninput1_st  6.220863e+00 9.770062e+00
Epsiloninput1_st -1.200044e+01 1.162347e+01
Epsiloninput1_st -2.588126e+00 1.220736e+01
Epsiloninput1_st  7.078220e+00 9.886530e+00
Epsiloninput1_st -1.026473e+00 1.052220e+01
Epsiloninput1_st  4.192512e+00 1.061821e+01
Epsiloninput1_st  3.490131e+00 1.143264e+01
Epsiloninput1_st  5.378967e+00 1.066027e+01
Epsiloninput1_st -1.143391e+01 9.281351e+00
Epsiloninput1_st -2.852739e+00 1.056130e+01
Epsiloninput1_st  4.802032e+00 1.022537e+01
Epsiloninput1_st  4.730086e+00 1.082249e+01
Epsiloninput1_st -1.704684e+00 1.197586e+01
Epsiloninput1_st  1.155687e+01 1.015613e+01
Epsiloninput1_st -2.411565e+00 1.054630e+01
Epsiloninput1_st  3.835741e+00 1.035725e+01
Epsiloninput1_st  9.865039e+00 1.044376e+01
Epsiloninput1_st  5.570890e+00 1.002209e+01
Epsiloninput1_st -5.928174e+00 1.088793e+01
Epsiloninput1_st  6.025688e-01 1.103388e+01
Epsiloninput1_st  1.213398e+01 1.039361e+01
Epsiloninput1_st -1.210787e+00 1.141309e+01
Epsiloninput1_st -8.126607e+00 1.101942e+01
Epsiloninput1_st  1.246796e+01 1.076703e+01
Epsiloninput1_st -5.573119e+00 1.182241e+01
Epsiloninput1_st  7.058919e+00 1.011063e+01
Epsiloninput1_st  6.140775e+00 9.730980e+00
Epsiloninput1_st -6.419483e-02 1.073449e+01
Epsiloninput1_st -8.088816e+00 1.162990e+01
Epsiloninput1_st  6.712779e-01 1.019488e+01
Epsiloninput1_st -1.140156e+01 9.960169e+00
Epsiloninput1_st -1.605898e+01 1.136159e+01
Epsiloninput1_st  2.832573e+00 1.136069e+01
Epsiloninput1_st -2.986235e+00 1.019155e+01
Epsiloninput1_st -2.565819e+00 1.192750e+01
Epsiloninput1_st -4.552975e-01 1.006776e+01
Epsiloninput1_st  2.318452e+00 1.129873e+01
Epsiloninput1_st  6.593090e+00 1.006751e+01
Epsiloninput1_st -6.949315e+00 1.048958e+01
Epsiloninput1_st -1.542279e+01 9.956170e+00
Epsiloninput1_st -9.469376e+00 9.387303e+00
Epsiloninput1_st -3.470309e+00 1.048906e+01
Epsiloninput1_st  1.177357e+01 1.133423e+01
Epsiloninput1_st  4.244760e-01 1.035671e+01
Epsiloninput1_st  1.306244e-01 1.137958e+01
Epsiloninput1_st -2.357468e+00 1.337521e+01
Epsiloninput1_st  3.873564e+00 1.099416e+01
Epsiloninput1_st -2.045484e+00 1.120968e+01
Epsiloninput1_st -8.675043e+00 1.044130e+01
Epsiloninput1_st  1.144248e+01 1.064517e+01
Epsiloninput1_st -4.425415e+00 1.136037e+01
Epsiloninput1_st  6.500092e+00 9.444042e+00
Epsiloninput1_st -6.110671e-01 1.113109e+01
Epsiloninput1_st -2.752077e+00 1.057597e+01
Epsiloninput1_st -2.827307e+00 9.897748e+00
Epsiloninput1_st -2.518854e+00 1.004537e+01
Epsiloninput1_st -9.198111e+00 1.034043e+01
Epsiloninput1_st -2.757292e+00 1.034257e+01
Epsiloninput1_st -1.226939e+01 9.654460e+00
Epsiloninput1_st -2.270898e+00 1.165990e+01
Epsiloninput1_st -1.702722e+01 1.004610e+01
Epsiloninput1_st -2.015736e+00 1.279186e+01
Epsiloninput1_st -3.877373e+00 1.185037e+01
Epsiloninput1_st -2.828522e+00 1.157968e+01
Epsiloninput1_st  9.688971e+00 9.912004e+00
Epsiloninput1_st -1.024604e+01 9.592141e+00
Epsiloninput1_st  3.436109e+00 1.094414e+01
Epsiloninput1_st  6.667588e+00 1.054696e+01
Epsiloninput1_st  1.208411e+01 1.071248e+01
Epsiloninput1_st  7.086900e+00 1.009459e+01
Epsiloninput1_st  4.107798e+00 1.084179e+01
Epsiloninput1_st  1.134931e+01 1.207681e+01
Epsiloninput1_st  6.909149e-01 1.135994e+01
Epsiloninput1_st  5.091622e+00 1.023448e+01
Epsiloninput1_st  3.217711e+00 1.083720e+01
Epsiloninput1_st  6.712607e+00 9.087839e+00
Epsiloninput1_st -1.323946e+00 1.060993e+01
Epsiloninput1_st  5.692305e+00 9.693020e+00
Epsiloninput1_st  5.480843e+00 1.034081e+01
Epsiloninput1_st -1.674599e+00 1.169672e+01
Epsiloninput1_st  1.210018e+01 1.103393e+01
Epsiloninput1_st  1.086208e+00 1.067056e+01
Epsiloninput1_st -3.737361e+00 1.354400e+01
Epsiloninput1_st -1.709755e+00 1.029566e+01
Epsiloninput1_st -2.446196e+00 1.017760e+01
Epsiloninput1_st -8.402658e+00 1.096250e+01
Epsiloninput1_st  1.208667e+01 1.098851e+01
Epsiloninput1_st  4.564815e+00 1.014560e+01
Epsiloninput1_st  5.765219e+00 1.040450e+01
Epsiloninput1_st -1.768512e+00 1.156879e+01
Epsiloninput1_st  9.863313e-01 1.053961e+01
Epsiloninput1_st -2.628592e+00 1.042702e+01
Epsiloninput1_st  7.287848e+00 9.957876e+00
Epsiloninput1_st -1.893236e+01 1.050074e+01
Epsiloninput1_st  5.254382e+00 1.021131e+01
Epsiloninput1_st  5.457490e+00 1.050899e+01
Epsiloninput1_st  8.538681e+00 1.017570e+01
Epsiloninput1_st  3.292030e+00 1.079005e+01
Epsiloninput1_st -2.378751e-01 1.075587e+01
Epsiloninput1_st  1.257373e+01 1.088094e+01
Epsiloninput1_st  1.182318e+01 1.024123e+01
Epsiloninput1_st -1.718055e+01 1.050580e+01
Epsiloninput1_st  1.129441e+01 1.018443e+01
Epsiloninput1_st -1.719906e-01 1.104619e+01
Epsiloninput1_st -5.079396e-01 1.204776e+01
Epsiloninput1_st -3.226185e+00 1.019628e+01
Epsiloninput1_st -4.742178e-01 1.086037e+01
Epsiloninput1_st -7.648980e+00 1.005450e+01
Epsiloninput1_st -1.871938e+01 1.019276e+01
Epsiloninput1_st  1.021494e+01 9.962538e+00
Epsiloninput1_st  1.106150e+01 1.353117e+01
Epsiloninput1_st -2.602559e+00 1.229512e+01
Epsiloninput1_st  1.005052e+01 1.082007e+01
Epsiloninput1_st  7.143311e+00 1.042456e+01
Epsiloninput1_st  2.127714e+00 1.043164e+01
Epsiloninput1_st -6.617713e+00 9.209950e+00
Epsiloninput1_st -1.548971e+01 1.084704e+01
Epsiloninput1_st -1.205014e+01 1.088734e+01
Epsiloninput1_st  1.164527e+01 1.028129e+01
Epsiloninput1_st -3.208480e+00 1.083087e+01
Epsiloninput1_st -7.774461e+00 9.825409e+00
Epsiloninput1_st  1.073372e+01 1.057813e+01
Epsiloninput1_st  1.090702e+01 1.073313e+01
Epsiloninput1_st -1.354009e+01 1.033792e+01
Epsiloninput1_st -1.712886e+00 1.072435e+01
Epsiloninput1_st  1.253115e+01 1.069536e+01
Epsiloninput1_st  2.010965e+00 1.112432e+01
Epsiloninput1_st  1.069835e+01 1.383098e+01
Epsiloninput1_st -3.580818e+00 1.007888e+01
Epsiloninput1_st -1.527635e+00 1.039121e+01
Epsiloninput1_st -1.744285e+00 1.044439e+01
Epsiloninput1_st  7.742347e-02 1.034588e+01
Epsiloninput1_st -1.941920e+01 1.102704e+01
Epsiloninput1_st -1.768818e+01 9.893235e+00
Epsiloninput1_st -1.300884e+01 9.998645e+00
Epsiloninput1_st  4.581114e+00 1.028686e+01
Epsiloninput1_st -6.989297e+00 1.220912e+01
Epsiloninput1_st -7.357018e-01 1.054918e+01
Epsiloninput1_st -2.459428e+00 1.314993e+01
Epsiloninput1_st  1.032203e+01 9.713177e+00
Epsiloninput1_st -7.157750e-01 1.129500e+01
Epsiloninput1_st  1.321360e+00 1.113880e+01
Epsiloninput1_st  4.219651e+00 1.045161e+01
Epsiloninput1_st -7.154500e+00 1.078135e+01
Epsiloninput1_st  1.190980e+01 1.098029e+01
Epsiloninput1_st  1.226522e+01 1.092444e+01
Epsiloninput1_st -2.652647e+00 1.073848e+01
Epsiloninput1_st -1.116741e+01 1.092277e+01
Epsiloninput1_st -1.535249e+00 1.067977e+01
Epsiloninput1_st  1.335184e+00 1.104205e+01
Epsiloninput1_st  7.604357e-01 1.084801e+01
Epsiloninput1_st  2.021172e+00 1.067057e+01
Epsiloninput1_st -2.198019e+00 1.044182e+01
Epsiloninput1_st  2.295427e+00 1.216898e+01
Epsiloninput1_st -6.534878e-01 1.068350e+01
Epsiloninput1_st  8.637219e+00 1.029123e+01
Epsiloninput1_st -1.501219e+01 1.068605e+01
Epsiloninput1_st  4.974841e+00 1.073680e+01
Epsiloninput1_st -1.424610e+00 9.727446e+00
Epsiloninput1_st -1.099740e+00 1.146730e+01
Epsiloninput1_st -7.685848e+00 1.043490e+01
Epsiloninput1_st -1.214450e+00 9.942096e+00
Epsiloninput1_st  8.153141e+00 1.039292e+01
Epsiloninput1_st -6.190505e-01 1.083258e+01
Epsiloninput1_st  1.203315e+00 1.147504e+01
Epsiloninput1_st  8.527191e-01 1.124231e+01
Epsiloninput1_st -1.803224e+01 9.941585e+00
Epsiloninput1_st -1.884574e+00 1.006386e+01
Epsiloninput1_st -1.966318e+00 1.142917e+01
Epsiloninput1_st  4.407427e+00 1.072062e+01
Epsiloninput1_st -1.043677e+00 1.056169e+01
Epsiloninput1_st  5.900116e+00 1.052583e+01
Epsiloninput1_st -2.312681e+00 1.080339e+01
Epsiloninput1_st -2.524643e+00 1.275799e+01
Epsiloninput1_st -8.730890e-01 1.122953e+01
Epsiloninput1_st -1.311966e+01 9.615560e+00
Epsiloninput1_st -1.525514e+01 1.051795e+01
Epsiloninput1_st  3.756402e+00 1.077950e+01
Epsiloninput1_st  7.350259e+00 1.105625e+01
Epsiloninput1_st -2.619500e+00 1.113044e+01
Epsiloninput1_st  1.409755e-01 1.107194e+01
Epsiloninput1_st  1.090362e+01 1.079560e+01
Epsiloninput1_st  1.209815e+01 1.022068e+01
Epsiloninput1_st  2.168830e+00 1.056388e+01
Epsiloninput1_st  1.171102e+01 1.105709e+01
Epsiloninput1_st -1.852818e+01 1.175098e+01
Epsiloninput1_st -1.215873e+01 1.032599e+01
Epsiloninput1_st  4.754584e+00 1.039528e+01
Epsiloninput1_st  1.260017e-02 1.072050e+01
Epsiloninput1_st  1.163801e+01 1.198821e+01
Epsiloninput1_st -2.993755e+00 1.030019e+01
Epsiloninput1_st  1.716996e+00 1.091055e+01
Epsiloninput1_st  1.220527e+01 1.154793e+01
Epsiloninput1_st  6.043325e+00 1.011046e+01
Epsiloninput1_st  8.607979e+00 9.533817e+00
Epsiloninput1_st  6.279623e+00 9.383690e+00
Epsiloninput1_st  6.545550e+00 1.050469e+01
Epsiloninput1_st -9.782136e+00 1.113705e+01
Epsiloninput1_st  6.535189e+00 9.757310e+00
Epsiloninput1_st  2.122299e+00 1.050275e+01
Epsiloninput1_st -2.781928e+00 1.116304e+01
Epsiloninput1_st -4.122520e+00 1.239943e+01
Epsiloninput1_st  5.666325e+00 1.008122e+01
Epsiloninput1_st  7.531861e+00 8.996719e+00
Epsiloninput1_st -2.446178e+00 1.228097e+01
Epsiloninput1_st  1.135113e+01 1.082389e+01
Epsiloninput1_st  4.435170e+00 1.082592e+01
Epsiloninput1_st -1.184411e+01 1.002503e+01
Epsiloninput1_st -1.319018e+00 9.749960e+00
Epsiloninput1_st -2.496373e+00 1.086946e+01
Epsiloninput1_st -5.553374e+00 1.221890e+01
Epsiloninput1_st -1.817027e+00 1.079036e+01
Epsiloninput1_st  9.047223e+00 9.764850e+00
Epsiloninput1_st  3.657194e+00 1.050068e+01
Epsiloninput1_st -1.589256e+00 1.269432e+01
Epsiloninput1_st  8.011336e+00 9.497799e+00
Epsiloninput1_st  1.063562e+01 1.050605e+01
Epsiloninput1_st -1.470348e+01 1.283473e+01
Epsiloninput1_st  1.646394e+00 1.068818e+01
Epsiloninput1_st  9.222667e+00 1.017769e+01
Epsiloninput1_st -2.356606e+00 1.084440e+01
Epsiloninput1_st  4.202776e+00 1.052629e+01
Epsiloninput1_st  4.080578e+00 1.063996e+01
Epsiloninput1_st  1.211234e+01 1.026386e+01
Epsiloninput1_st  1.143802e+01 1.070660e+01
Epsiloninput1_st -1.259538e+01 1.024024e+01
Epsiloninput1_st  2.095083e+00 1.057849e+01
Epsiloninput1_st  7.567775e+00 1.083950e+01
Epsiloninput1_st  3.806258e+00 1.091801e+01
Epsiloninput1_st -1.729100e+00 1.239589e+01
Epsiloninput1_st -2.880793e+00 1.074218e+01
Epsiloninput1_st  1.245760e+00 1.067899e+01
Epsiloninput1_st  1.216187e+01 1.179123e+01
Epsiloninput1_st  5.415167e+00 1.076385e+01
Epsiloninput1_st  1.496325e-01 1.037582e+01
Epsiloninput1_st -2.378672e+00 1.458919e+01
Epsiloninput1_st -1.729301e+00 1.042947e+01
Epsiloninput1_st -1.067546e+01 9.370749e+00
Epsiloninput1_st -1.701529e+01 9.899590e+00
Epsiloninput1_st -5.484244e-01 1.057914e+01
Epsiloninput1_st  5.516924e+00 1.002783e+01
Epsiloninput1_st  6.517512e+00 1.001969e+01
Epsiloninput1_st -8.520820e+00 9.413399e+00
Epsiloninput1_st  7.340395e+00 1.008643e+01
Epsiloninput1_st -2.869622e+00 1.141738e+01
Epsiloninput1_st  7.709655e+00 1.088098e+01
Epsiloninput1_st  3.161377e+00 1.091610e+01
Epsiloninput1_st -1.671795e+00 1.030780e+01
Epsiloninput1_st  8.654018e-01 1.100914e+01
Epsiloninput1_st  1.081933e+00 1.107666e+01
Epsiloninput1_st  1.581412e+00 1.110335e+01
Epsiloninput1_st  1.054837e+01 1.008430e+01
Epsiloninput1_st  8.813169e+00 1.102986e+01
Epsiloninput1_st  6.234742e+00 9.197417e+00
Epsiloninput1_st -2.268058e+00 1.197391e+01
Epsiloninput1_st  1.177807e+01 1.106839e+01
Epsiloninput1_st -4.866691e-01 1.096434e+01
Epsiloninput1_st -1.337678e+00 1.210829e+01
Epsiloninput1_st  1.077611e+01 1.119281e+01
Epsiloninput1_st -6.967825e+00 1.075921e+01
Epsiloninput1_st  6.297097e+00 9.530924e+00
Epsiloninput1_st  7.369187e+00 9.990574e+00
Epsiloninput1_st  1.045631e+00 1.027189e+01
Epsiloninput1_st -2.513015e+00 1.168842e+01
Epsiloninput1_st  4.027315e+00 1.100517e+01
Epsiloninput1_st  5.943150e+00 9.555681e+00
Epsiloninput1_st  1.050983e+01 1.030601e+01
Epsiloninput1_st -1.420879e+01 1.031297e+01
Epsiloninput1_st -2.804868e+00 1.049761e+01
Epsiloninput1_st  1.051558e+00 1.107362e+01
Epsiloninput1_st -3.636083e+00 1.076296e+01
Epsiloninput1_st -1.667937e+01 1.144836e+01
Epsiloninput1_st  6.812391e-01 9.861389e+00
Epsiloninput1_st  5.265972e+00 1.074131e+01
Epsiloninput1_st  7.450160e+00 9.896639e+00
Epsiloninput1_st  1.202922e+01 1.140535e+01
Epsiloninput1_st  5.629255e+00 1.040878e+01
Epsiloninput1_st  3.469979e+00 1.329576e+01
Epsiloninput1_st  5.377444e+00 1.026616e+01
Epsiloninput1_st -2.213980e+00 1.303049e+01
Epsiloninput1_st -1.384430e+01 1.063138e+01
Epsiloninput1_st -2.433106e+00 1.190955e+01
Epsiloninput1_st  1.110575e+00 1.149342e+01
Epsiloninput1_st -5.526305e-01 1.027174e+01
Epsiloninput1_st -1.149189e-01 1.100567e+01
Epsiloninput1_st -4.223202e+00 1.022839e+01
Epsiloninput1_st -7.198846e-01 1.099228e+01
Epsiloninput1_st -5.047061e-01 1.117277e+01
Epsiloninput1_st  3.346682e+00 1.058287e+01
Epsiloninput1_st  9.709903e+00 1.030954e+01
Epsiloninput1_st -3.318362e+00 1.120902e+01
Epsiloninput1_st -2.064778e+00 9.843669e+00
Epsiloninput1_st  6.722873e+00 1.007343e+01
Epsiloninput1_st  1.008431e+01 1.003250e+01
Epsiloninput1_st -1.696242e+01 1.084873e+01
Epsiloninput1_st  9.717582e+00 1.020482e+01
Epsiloninput1_st  1.356419e+00 1.097726e+01
Epsiloninput1_st -1.959432e+01 1.079174e+01
Epsiloninput1_st -1.554087e+00 1.012801e+01
Epsiloninput1_st  9.928657e+00 1.009353e+01
Epsiloninput1_st  7.826743e-01 1.054538e+01
Epsiloninput1_st  6.763352e+00 1.041022e+01
Epsiloninput1_st  6.627833e+00 8.984403e+00
Epsiloninput1_st  9.759843e+00 1.006423e+01
Epsiloninput1_st  2.383522e+00 1.100207e+01
Epsiloninput1_st -3.832937e+00 1.028547e+01
Epsiloninput1_st  5.205695e+00 1.002871e+01
Epsiloninput1_st -1.233844e+01 1.031590e+01
Epsiloninput1_st -1.811780e+01 1.401105e+01
Epsiloninput1_st -2.466266e+00 1.186941e+01
Epsiloninput1_st -2.498476e+00 1.218209e+01
Epsiloninput1_st  1.171834e+01 1.081016e+01
Epsiloninput1_st  9.606438e-01 1.016918e+01
Epsiloninput1_st -6.033958e-02 1.104604e+01
Epsiloninput1_st  6.981351e+00 1.057863e+01
Epsiloninput1_st  1.223720e+01 1.084221e+01
Epsiloninput1_st -1.005265e+01 9.793302e+00
Epsiloninput1_st -1.873657e+01 9.962528e+00
Epsiloninput1_st -3.717677e+00 1.064545e+01
Epsiloninput1_st  4.145769e+00 9.757227e+00
Epsiloninput1_st  6.752590e+00 9.719212e+00
Epsiloninput1_st  1.716878e+00 1.077882e+01
Epsiloninput1_st  1.080455e+00 1.099135e+01
Epsiloninput1_st  1.227999e+00 1.075763e+01
Epsiloninput1_st  1.113877e+01 1.046279e+01
Epsiloninput1_st -2.923821e+00 1.294929e+01
Epsiloninput1_st  5.909540e-01 1.090106e+01
Epsiloninput1_st -2.218659e+00 1.202395e+01
Epsiloninput1_st -1.954619e+01 1.160237e+01
Epsiloninput1_st  1.164565e+01 1.073063e+01
Epsiloninput1_st  1.223508e+01 1.101971e+01
Epsiloninput1_st -1.277553e+00 1.074474e+01
Epsiloninput1_st  5.156514e+00 1.051360e+01
Epsiloninput1_st  2.739293e+00 1.095186e+01
Epsiloninput1_st -2.834595e+00 1.075876e+01
Epsiloninput1_st -7.168912e+00 9.352143e+00
Epsiloninput1_st -1.429682e+01 9.871477e+00
Epsiloninput1_st -1.064115e+00 1.178763e+01
Epsiloninput1_st -3.254113e+00 1.020093e+01
Epsiloninput1_st  4.269332e+00 1.053641e+01
Epsiloninput1_st -3.745175e+00 1.124104e+01
Epsiloninput1_st -6.723503e-01 1.065555e+01
Epsiloninput1_st -3.384269e+00 1.134064e+01
Epsiloninput1_st -1.508665e+01 9.904907e+00
Epsiloninput1_st -2.766533e+00 1.068930e+01
Epsiloninput1_st  1.041180e+01 1.104606e+01
Epsiloninput1_st -2.747973e+00 1.049605e+01
Epsiloninput1_st -3.118814e+00 1.047562e+01
Epsiloninput1_st  1.887762e-01 1.078700e+01
Epsiloninput1_st  3.359625e+00 1.042918e+01
Epsiloninput1_st -1.258272e+01 1.026132e+01
Epsiloninput1_st -5.383658e+00 9.466532e+00
Epsiloninput1_st  1.184595e+01 1.098218e+01
Epsiloninput1_st  1.190371e+01 1.092991e+01
Epsiloninput1_st -5.208933e+00 1.013208e+01
Epsiloninput1_st  4.848182e+00 1.026869e+01
Epsiloninput1_st -6.163894e-01 1.077854e+01
Epsiloninput1_st -2.936855e+00 9.888175e+00
Epsiloninput1_st -3.694300e+00 1.041886e+01
Epsiloninput1_st  2.317627e+00 1.136492e+01
Epsiloninput1_st -1.185796e+01 1.143803e+01
Epsiloninput1_st  2.134964e+00 1.164402e+01
Epsiloninput1_st -2.676193e+00 1.166003e+01
Epsiloninput1_st  2.887264e+00 1.140299e+01
Epsiloninput1_st  4.619598e+00 1.075389e+01
Epsiloninput1_st  1.040323e+01 1.080574e+01
Epsiloninput1_st  8.900882e+00 1.028974e+01
Epsiloninput1_st  7.627759e+00 1.069805e+01
Epsiloninput1_st -3.343441e+00 1.043234e+01
Epsiloninput1_st  2.810410e+00 1.041696e+01
Epsiloninput1_st -4.432529e-01 1.059064e+01
Epsiloninput1_st -2.555491e+00 1.019274e+01
Epsiloninput1_st  3.670496e+00 1.103009e+01
Epsiloninput1_st  9.103964e+00 1.074854e+01
Epsiloninput1_st  1.089531e+01 1.078156e+01
Epsiloninput1_st -3.225785e+00 1.129652e+01
Epsiloninput1_st -1.869268e+01 1.093216e+01
Epsiloninput1_st -5.181788e+00 1.154533e+01
Epsiloninput1_st -1.678312e+00 1.150824e+01
Epsiloninput1_st  1.679094e+00 1.072214e+01
Epsiloninput1_st  7.627649e+00 1.015559e+01
Epsiloninput1_st -1.768952e+00 1.133035e+01
Epsiloninput1_st  3.993953e-01 1.097946e+01
Epsiloninput1_st  4.529188e+00 1.039965e+01
Epsiloninput1_st -2.376519e+00 9.847557e+00
Epsiloninput1_st  2.538451e+00 1.018321e+01
Epsiloninput1_st  5.424711e-01 1.015526e+01
Epsiloninput1_st -5.827115e-01 1.065388e+01
Epsiloninput1_st -3.268338e+00 1.246041e+01
Epsiloninput1_st  1.123062e+01 1.096082e+01
Epsiloninput1_st -1.833035e+00 1.020234e+01
Epsiloninput1_st  6.842258e+00 1.048316e+01
Epsiloninput1_st -1.168736e+00 1.239661e+01
Epsiloninput1_st  2.090117e+00 1.117414e+01
Epsiloninput1_st -6.722196e+00 1.349619e+01
Epsiloninput1_st -2.921826e+00 1.063946e+01
Epsiloninput1_st  1.228401e+01 1.064500e+01
Epsiloninput1_st  4.015234e+00 1.013888e+01
Epsiloninput1_st  4.574348e+00 1.057818e+01
Epsiloninput1_st -2.412712e+00 1.955554e+01
Epsiloninput1_st -2.387358e+00 2.089963e+01
Epsiloninput1_st -6.816142e-01 1.868219e+01
Epsiloninput1_st  3.346830e+00 1.750473e+01
Epsiloninput1_st -1.000499e+00 1.823678e+01
Epsiloninput1_st -5.595689e+00 1.857078e+01
Epsiloninput1_st -1.040611e+01 1.763861e+01
Epsiloninput1_st -1.682458e+01 1.819722e+01
Epsiloninput1_st -1.222507e+01 1.879279e+01
Epsiloninput1_st  1.148978e+00 1.911111e+01
Epsiloninput1_st  4.878027e+00 1.959077e+01
Epsiloninput1_st  9.436682e+00 1.805680e+01
Epsiloninput1_st  1.017449e+01 1.711373e+01
Epsiloninput1_st  1.225061e+01 1.562075e+01
Epsiloninput1_st -3.731180e-01 1.600547e+01
Epsiloninput1_st -2.417420e+00 1.924646e+01
Epsiloninput1_st  1.064276e+01 1.040199e+01
Epsiloninput1_st  5.819960e+00 9.624900e+00
Epsiloninput1_st  4.772076e+00 1.162241e+01
Epsiloninput1_st  2.215669e+00 1.030617e+01
Epsiloninput1_st -8.779331e+00 1.064600e+01
Epsiloninput1_st -3.070785e+00 1.203863e+01
Epsiloninput1_st  8.022081e+00 1.052116e+01
Epsiloninput1_st  5.439157e+00 1.030539e+01
Epsiloninput1_st -1.004320e+01 1.012442e+01
Epsiloninput1_st  7.662544e-01 1.138995e+01
Epsiloninput1_st -1.465923e+00 1.151787e+01
Epsiloninput1_st  7.117718e+00 1.094303e+01
Epsiloninput1_st  3.724211e-01 1.157138e+01
Epsiloninput1_st  1.471481e+00 1.033519e+01
Epsiloninput1_st  8.794813e+00 1.041723e+01
Epsiloninput1_st -1.344011e+00 1.028764e+01
Epsiloninput1_st -2.070403e-01 9.910890e+00
Epsiloninput1_st  3.732218e+00 1.057129e+01
Epsiloninput1_st  5.873305e+00 1.130100e+01
Epsiloninput1_st  6.569785e+00 1.115091e+01
Epsiloninput1_st  6.141190e+00 1.022443e+01
Epsiloninput1_st  2.333791e-01 1.210016e+01
Epsiloninput1_st -8.126315e-01 1.001041e+01
Epsiloninput1_st  9.271227e+00 1.097964e+01
Epsiloninput1_st  2.018877e+00 1.049465e+01
Epsiloninput1_st -1.043271e+01 1.007341e+01
Epsiloninput1_st -1.319508e+01 1.208366e+01
Epsiloninput1_st -7.729507e+00 1.025632e+01
Epsiloninput1_st  7.660893e+00 1.029940e+01
Epsiloninput1_st  3.334593e+00 1.090467e+01
Epsiloninput1_st  9.672061e+00 1.067918e+01
Epsiloninput1_st -1.147496e+00 1.199977e+01
Epsiloninput1_st  8.337660e+00 1.073960e+01
Epsiloninput1_st -2.696272e+00 1.023425e+01
Epsiloninput1_st -7.441207e+00 1.045316e+01
Epsiloninput1_st  6.661073e+00 1.113529e+01
Epsiloninput1_st  3.464142e+00 1.103784e+01
Epsiloninput1_st -2.841505e+00 1.030981e+01
Epsiloninput1_st -1.454216e+00 1.006808e+01
Epsiloninput1_st  4.196628e+00 1.147040e+01
Epsiloninput1_st  1.581389e+00 1.033212e+01
Epsiloninput1_st  8.961044e+00 1.087882e+01
Epsiloninput1_st  7.089922e+00 1.125763e+01
Epsiloninput1_st -6.628411e+00 1.088982e+01
Epsiloninput1_st  1.211980e+01 1.065082e+01
Epsiloninput1_st -9.671477e+00 1.231464e+01
Epsiloninput1_st -1.823259e-01 1.127855e+01
Epsiloninput1_st  4.687626e+00 1.009070e+01
Epsiloninput1_st  2.068242e+00 1.473850e+01
Epsiloninput1_st  1.094288e+00 1.280391e+01
Epsiloninput1_st  8.347002e+00 1.091791e+01
Epsiloninput1_st  9.467572e+00 1.080362e+01
Epsiloninput1_st  1.662848e+00 1.110194e+01
Epsiloninput1_st  3.213245e-01 1.153538e+01
Epsiloninput1_st  6.065814e+00 1.053816e+01
Epsiloninput1_st  1.538710e+00 1.001370e+01
Epsiloninput1_st  1.793636e+00 1.078853e+01
Epsiloninput1_st  9.256339e-01 1.276194e+01
Epsiloninput1_st  2.480135e+00 1.022134e+01
Epsiloninput1_st  7.165998e+00 1.092381e+01
Epsiloninput1_st  5.282311e+00 1.110664e+01
Epsiloninput1_st  6.673374e+00 1.128092e+01
Epsiloninput1_st -7.247313e+00 1.167448e+01
Epsiloninput1_st  2.202078e+00 1.145509e+01
Epsiloninput1_st  7.579029e+00 1.024483e+01
Epsiloninput1_st  4.455667e+00 1.128271e+01
Epsiloninput1_st -1.302215e+01 1.103543e+01
Epsiloninput1_st  3.316126e+00 1.150325e+01
Epsiloninput1_st  9.415015e+00 1.100796e+01
Epsiloninput1_st  1.893793e+00 1.047185e+01
Epsiloninput1_st  9.643522e+00 1.027918e+01
Epsiloninput1_st  2.234911e+00 1.061095e+01
Epsiloninput1_st  8.526980e-01 1.007094e+01
Epsiloninput1_st  3.267558e+00 1.003815e+01
Epsiloninput1_st  2.411038e-02 9.402921e+00
Epsiloninput1_st  6.518967e+00 1.076918e+01
Epsiloninput1_st  4.360354e-01 1.070213e+01
Epsiloninput1_st  5.011620e+00 1.067424e+01
Epsiloninput1_st  7.299496e+00 1.002423e+01
Epsiloninput1_st  2.549754e+00 1.192066e+01
Epsiloninput1_st -4.680556e-01 1.006540e+01
Epsiloninput1_st  7.543186e+00 9.989517e+00
Epsiloninput1_st -3.689935e+00 1.099306e+01
Epsiloninput1_st  1.012754e+01 1.079079e+01
Epsiloninput1_st  6.664505e+00 9.983069e+00
Epsiloninput1_st  9.367264e+00 1.118802e+01
Epsiloninput1_st  1.944935e+00 9.658347e+00
Epsiloninput1_st -1.407782e-01 9.660422e+00
Epsiloninput1_st  3.075590e-01 1.146336e+01
Epsiloninput1_st -1.011828e+01 1.268726e+01
Epsiloninput1_st -4.666637e-01 9.681129e+00
Epsiloninput1_st -1.205542e+01 1.048827e+01
Epsiloninput1_st  2.747558e+00 1.060775e+01
Epsiloninput1_st  7.453685e+00 1.110988e+01
Epsiloninput1_st  2.839031e+00 1.246321e+01
Epsiloninput1_st -1.309709e+01 1.174622e+01
Epsiloninput1_st  5.127375e-01 1.213419e+01
Epsiloninput1_st -7.999351e+00 1.141962e+01
Epsiloninput1_st -3.430812e+00 1.000947e+01
Epsiloninput1_st  1.056055e+00 1.175709e+01
Epsiloninput1_st -3.125006e+00 1.032948e+01
Epsiloninput1_st  6.153333e-01 9.840033e+00
Epsiloninput1_st -1.275566e+01 1.200009e+01
