"PROJECT_CYCLE" "VESSEL" "BEST_DEPTH_TYPE" "BEST_LAT_DD" "BEST_LON_DD" "AREA_SWEPT_HA" "HAUL_WT_KG"
"Cycle 2006" "vessel_j" "Bottom Depth" 41.3689888226635 -124.725238816624 2.86190551510474 36.3973944480769
"Cycle 2006" "vessel_k" "Bottom Depth" 45.5938465700745 -124.205978315408 1.86721405515978 1.28910589385506
"Cycle 2006" "vessel_k" "Bottom Depth" 42.311070833333 -124.697825 2.09176598323843 25.3173671384906
"Cycle 2006" "vessel_k" "Bottom Depth" 40.28394933459 -125.111675197463 2.06496087526305 19.3099708948334
"Cycle 2006" "vessel_e" "Bottom Depth" 41.0133013027895 -124.566968373943 1.69581705533695 16.853435000222
"Cycle 2006" "vessel_k" "Bottom Depth" 45.0437708333335 -124.515758333334 1.69368620187326 2.01910246977947
"Cycle 2006" "vessel_j" "Bottom Depth" 45.266574799359 -124.256375146026 1.79637449188863 10.8076381729551
"Cycle 2006" "vessel_k" "Bottom Depth" 45.918074921949 -124.573024401993 2.29538784462165 1.20650732803107
"Cycle 2006" "vessel_k" "Bottom Depth" 40.2088125 -124.517408333334 1.70323827181054 19.5314841306996
"Cycle 2005" "vessel_j" "Bottom Depth" 46.8268263806865 -124.86243581321 2.43457916877597 1.60414380421334
"Cycle 2005" "vessel_j" "Bottom Depth" 34.5257393168475 -121.108367294926 2.17174144390596 10.3830570994768
"Cycle 2005" "vessel_i" "Bottom Depth" 32.830327392264 -117.784223440012 2.19357284904825 5.91449583846035
"Cycle 2005" "vessel_k" "Bottom Depth" 40.9030513642245 -124.726784881383 2.57969412997062 24.5037840217322
"Cycle 2006" "vessel_j" "Bottom Depth" 43.260204926936 -124.728586509125 1.80563850912122 55.7451112663847
"Cycle 2006" "vessel_e" "Bottom Depth" 43.4181475228845 -124.682773906319 1.75883008230504 34.1376864486169
"Cycle 2005" "vessel_j" "Bottom Depth" 35.9654439941725 -121.627312849844 2.17702056088471 207.862412588583
"Cycle 2005" "vessel_j" "Bottom Depth" 45.5324703410055 -124.542406842249 2.05086474786056 24.5753893356117
"Cycle 2005" "vessel_j" "Bottom Depth" 38.137510231025 -123.247629382819 2.15109329184047 1.89594927392463
"Cycle 2005" "vessel_j" "Bottom Depth" 46.258757544245 -124.741781319042 3.04896950750366 70.6361319935223
"Cycle 2007" "vessel_k" "Bottom Depth" 32.736345751634 -117.836281372549 1.40918021184659 1.94134799693711
"Cycle 2007" "vessel_k" "Bottom Depth" 32.285878104575 -118.020587581699 1.78011350917847 4.19940422897731
"Cycle 2007" "vessel_e" "Bottom Depth" 47.2654962164015 -124.796622359441 1.69582135440034 14.6066238187922
"Cycle 2007" "vessel_k" "Bottom Depth" 39.9808773748025 -124.597236153465 1.63200092746625 7.54550833868124
"Cycle 2007" "vessel_i" "Bottom Depth" 44.444446962952 -124.883545473853 1.41528757338507 5.17963256025645
"Cycle 2008" "vessel_e" "Bottom Depth" 46.068058001042 -124.455277549672 1.62118974459824 18.290311984661
"Cycle 2007" "vessel_i" "Bottom Depth" 35.1107606186645 -121.258618923859 2.21355018204834 3.5653389919698
"Cycle 2007" "vessel_e" "Bottom Depth" 39.449428104575 -124.070321568628 1.48728540226608 19.756766028929
"Cycle 2007" "vessel_e" "Bottom Depth" 41.696949040088 -124.515703562214 1.37663764101241 2.85064921888746
"Cycle 2007" "vessel_e" "Bottom Depth" 40.563430653979 -124.633555611548 1.70057979142563 2.64494666514732
"Cycle 2007" "vessel_j" "Bottom Depth" 44.381021349034 -124.741035072082 1.73181047807279 0.786413874979053
"Cycle 2007" "vessel_j" "Bottom Depth" 33.051876633987 -117.828115522876 2.38963353975483 2.32368358119553
"Cycle 2007" "vessel_e" "Bottom Depth" 33.1895110435105 -120.297503200551 2.44399343628362 47.3030216422666
"Cycle 2008" "vessel_e" "Bottom Depth" 37.351886554648 -123.177489874183 2.8012725263956 28.5358854710787
"Cycle 2007" "vessel_k" "Bottom Depth" 45.3252359477125 -124.736761601307 2.08974734862544 20.5049833423464
"Cycle 2007" "vessel_k" "Bottom Depth" 45.03345782023 -124.37906251009 1.75623997541223 31.6889720371102
"Cycle 2007" "vessel_i" "Bottom Depth" 39.9469668098025 -124.300382064718 1.81595032474435 30.0355097874298
"Cycle 2007" "vessel_i" "Bottom Depth" 46.321915259542 -124.340387947413 1.58839900933956 0.621281158118436
"Cycle 2008" "vessel_e" "Bottom Depth" 36.503850600244 -122.129473511254 2.12057081630647 59.7042845981686
"Cycle 2008" "vessel_e" "Bottom Depth" 36.354619598594 -122.32117836615 2.11509613317482 11.4131626348904
"Cycle 2007" "vessel_e" "Bottom Depth" 44.8992524509805 -124.938710294117 1.65551449033453 4.22628040675838
"Cycle 2007" "vessel_j" "Bottom Depth" 46.7886379644015 -125.243486660555 3.73226536813906 3.25131360346855
"Cycle 2008" "vessel_k" "Bottom Depth" 47.9717204166665 -125.379389583333 2.22470272071212 4.48633471978015
"Cycle 2008" "vessel_k" "Bottom Depth" 43.2940687687435 -124.496915515942 1.3810938968081 0.115207675887256
"Cycle 2008" "vessel_i" "Bottom Depth" 40.03570625 -124.714033333334 1.85425277935842 10.4885473231232
"Cycle 2007" "vessel_j" "Bottom Depth" 45.5855255908645 -124.681075499024 1.92052068762415 4.40556489775073
"Cycle 2008" "vessel_i" "Bottom Depth" 39.4805977642275 -124.072028252032 1.6399041755934 11.8764407344107
"Cycle 2008" "vessel_k" "Bottom Depth" 45.7274833333335 -124.1050925 1.47427419164834 0.434598205020844
"Cycle 2007" "vessel_e" "Bottom Depth" 35.6300583333335 -121.912325 2.47822495828016 10.9321716786591
"Cycle 2007" "vessel_i" "Bottom Depth" 44.3352 -125.111718333333 1.70920481333975 10.9518915939219
"Cycle 2008" "vessel_e" "Bottom Depth" 42.866570430108 -124.808577419355 1.43141531465979 67.6722646541337
"Cycle 2011" "vessel_e" "Bottom Depth" 35.0952139971835 -121.454432256943 1.56933406383269 7.66253982476249
"Cycle 2008" "vessel_i" "Bottom Depth" 44.3249729674795 -124.886053861789 1.84486654600005 10.0978979818232
"Cycle 2008" "vessel_j" "Bottom Depth" 40.171243318814 -124.454991562697 2.423072766758 13.6033307510149
"Cycle 2008" "vessel_k" "Bottom Depth" 44.3505608333335 -124.4126775 1.44753523073465 1.6435141394389
"Cycle 2008" "vessel_e" "Bottom Depth" 42.123544996676 -124.818703897165 2.33506529835571 15.9631945645534
"Cycle 2007" "vessel_i" "Bottom Depth" 39.013533333333 -124.03385 1.35137157431437 16.5139202064368
"Cycle 2007" "vessel_k" "Bottom Depth" 34.953966666667 -120.970829166667 1.69704333456582 12.5042435908873
"Cycle 2008" "vessel_i" "Bottom Depth" 42.562065591398 -124.800865591398 2.12972757313564 104.466060278921
"Cycle 2007" "vessel_k" "Bottom Depth" 32.7151209150325 -117.86376372549 1.82749535531364 1.62895230104792
"Cycle 2008" "vessel_j" "Bottom Depth" 44.9974014827195 -124.271134637411 1.77101469050288 4.23470788220625
"Cycle 2008" "vessel_k" "Bottom Depth" 45.435253260208 -124.668828867115 2.11339797031848 28.6042461463556
"Cycle 2007" "vessel_e" "Bottom Depth" 44.319384803922 -125.080674509804 2.80471144866003 109.305902972386
"Cycle 2008" "vessel_i" "Bottom Depth" 40.837275833333 -124.473501666667 1.47938226815174 11.6540332459965
"Cycle 2009" "vessel_j" "Bottom Depth" 47.4518013132645 -124.825183354855 1.88288415057686 3.21807099301046
"Cycle 2009" "vessel_j" "Bottom Depth" 38.2327281638555 -123.065388120393 1.7502606465539 1.09693834474342
"Cycle 2011" "vessel_e" "Bottom Depth" 32.6472801330845 -119.715342582483 1.9223109421752 4.23963987791945
"Cycle 2009" "vessel_j" "Bottom Depth" 41.7361488081255 -124.829185058934 1.80531391653093 4.11457747304486
"Cycle 2009" "vessel_i" "Bottom Depth" 48.25693892066 -124.945677358616 1.81139653398255 0.51097000080853
"Cycle 2009" "vessel_i" "Bottom Depth" 35.6793918300655 -121.936659477124 1.92870450120777 3.45424623528244
"Cycle 2009" "vessel_e" "Bottom Depth" 43.026593333333 -124.867573333333 1.89975981741125 13.2278077516841
"Cycle 2009" "vessel_j" "Bottom Depth" 46.7960767498765 -124.972549988558 1.90691916751828 4.76698234947872
"Cycle 2009" "vessel_j" "Bottom Depth" 40.7193839326095 -124.576178299585 2.22940752317908 60.5414946768268
"Cycle 2009" "vessel_i" "Bottom Depth" 46.7018884428745 -125.059085681154 1.62555705180168 4.65042766266821
"Cycle 2009" "vessel_j" "Bottom Depth" 35.518421866091 -121.25947976814 1.75321839632653 4.13854232355032
"Cycle 2009" "vessel_j" "Bottom Depth" 45.240693317764 -124.892624278451 2.00644668407936 2.79035501669225
"Cycle 2009" "vessel_e" "Bottom Depth" 42.0956192810455 -124.637474673203 1.78967675623007 1.19757200491269
"Cycle 2009" "vessel_i" "Bottom Depth" 45.5621443221185 -124.736229788794 1.72136556573693 8.81281487445783
"Cycle 2010" "vessel_i" "Bottom Depth" 46.195916059462 -124.473520350685 1.41726844440367 0.58227734732474
"Cycle 2009" "vessel_j" "Bottom Depth" 44.58414071251 -125.189261362791 2.88885451818428 7.66953201273768
"Cycle 2010" "vessel_e" "Bottom Depth" 45.4226 -124.532040873016 1.65381043782069 8.13436205671861
"Cycle 2010" "vessel_i" "Bottom Depth" 44.812875910717 -124.870101057009 1.66684708264508 3.04214998248631
"Cycle 2008" "vessel_k" "Bottom Depth" 39.995926665527 -124.579008310599 2.39278288936613 8.0668912086808
"Cycle 2009" "vessel_k" "Bottom Depth" 40.144115 -124.85236375 2.62756614751201 2.96316767181394
"Cycle 2009" "vessel_k" "Bottom Depth" 40.158035865855 -124.493023441342 1.91029542843489 53.817745996533
"Cycle 2009" "vessel_e" "Bottom Depth" 44.2783014432525 -125.027360688486 1.80188212696912 7.14206680568922
"Cycle 2009" "vessel_k" "Bottom Depth" 47.902853655359 -125.460729927504 2.02510496986394 19.9354499125552
"Cycle 2010" "vessel_k" "Bottom Depth" 42.994249166667 -124.598383333334 1.60490184382201 0.772137754498973
"Cycle 2010" "vessel_k" "Bottom Depth" 35.002566000407 -121.343963609974 1.65718507132285 3.323637984017
"Cycle 2010" "vessel_i" "Bottom Depth" 34.720041700193 -121.142331209014 2.01355994001917 16.9144962769846
"Cycle 2009" "vessel_k" "Bottom Depth" 47.0995039892755 -124.798255495431 1.49388362669048 0.937009421516169
"Cycle 2010" "vessel_i" "Bottom Depth" 34.386188593093 -120.533698372548 1.43387354786719 2.54039337390288
"Cycle 2011" "vessel_i" "Bottom Depth" 41.7721237013565 -124.536002693339 2.0357098501043 19.2792161661697
"Cycle 2011" "vessel_i" "Bottom Depth" 41.8186270325205 -124.767944105691 1.9484805820097 29.7167251907476
"Cycle 2010" "vessel_e" "Bottom Depth" 44.5364857497625 -125.173427288411 2.06670977091701 30.0938547359837
"Cycle 2010" "vessel_j" "Bottom Depth" 47.923087019748 -125.284973002943 1.85198601743016 3.35524372306393
"Cycle 2010" "vessel_k" "Bottom Depth" 39.858268991821 -123.97276839575 1.66187615094247 0.858048619567682
"Cycle 2011" "vessel_i" "Bottom Depth" 42.0199585976825 -125.000783943914 1.60157214118495 16.7431255672892
"Cycle 2011" "vessel_i" "Bottom Depth" 41.168820835266 -124.385475654714 1.73472534784954 33.8018609790212
"Cycle 2009" "vessel_k" "Bottom Depth" 35.389548587899 -121.192655380333 1.74679319403364 1.26005320344576
"Cycle 2011" "vessel_e" "Bottom Depth" 34.8949591131085 -120.798798731461 1.5662295952903 0.347872541831669
"Cycle 2009" "vessel_k" "Bottom Depth" 34.797839402132 -121.354510773567 1.44622149193595 4.45963415323918
"Cycle 2010" "vessel_k" "Bottom Depth" 32.8701241666665 -117.783332916666 2.01856679966113 2.05320583535722
"Cycle 2011" "vessel_i" "Bottom Depth" 46.802369926494 -124.855451187574 1.71136439197054 4.84183496294747
"Cycle 2009" "vessel_k" "Bottom Depth" 46.592667817639 -124.582186048304 1.71938220852939 4.36897350448323
"Cycle 2010" "vessel_j" "Bottom Depth" 44.578594777635 -124.94461619909 2.17740247873843 9.91795030031714
"Cycle 2012" "vessel_j" "Bottom Depth" 48.035299593496 -125.850030487805 1.93250071779377 8.83903422008026
"Cycle 2012" "vessel_j" "Bottom Depth" 45.601044507166 -124.849263273004 3.24385237992419 4.16770750488787
"Cycle 2012" "vessel_j" "Bottom Depth" 45.298993359339 -124.393588970103 2.08753887674659 34.1977709456351
"Cycle 2012" "vessel_j" "Bottom Depth" 47.6961700002415 -125.294417234654 1.6091347388606 6.67383663895276
"Cycle 2012" "vessel_j" "Bottom Depth" 44.79974875 -124.8428025 2.30878377504083 31.1972625545065
"Cycle 2012" "vessel_j" "Bottom Depth" 44.7425333333335 -124.806199166667 2.14180716556397 70.5979814001804
"Cycle 2013" "vessel_j" "Bottom Depth" 46.8649559034755 -125.161465904363 2.00401907561486 5.46664018567584
"Cycle 2013" "vessel_j" "Bottom Depth" 45.231992751358 -124.189018300519 1.88411195428016 1.83177920572042
"Cycle 2013" "vessel_e" "Bottom Depth" 40.190516750227 -124.805383393986 1.25159358523806 2.90383253316055
"Cycle 2013" "vessel_e" "Bottom Depth" 40.193237169147 -124.649189971939 1.40984073105125 16.1789430939518
"Cycle 2013" "vessel_j" "Bottom Depth" 44.9353636869895 -124.760597912386 1.69573236039141 17.7185180657581
"Cycle 2013" "vessel_e" "Bottom Depth" 36.7931383581205 -122.122716528159 1.4179386881703 14.237127006118
"Cycle 2013" "vessel_e" "Bottom Depth" 39.712723595959 -123.998945070949 1.68397451393257 15.9100544851971
"Cycle 2013" "vessel_e" "Bottom Depth" 39.154297196171 -124.018028802567 1.57836344952794 15.4091446771466
"Cycle 2013" "vessel_j" "Bottom Depth" 45.9781803412525 -124.674212405792 1.61492338590708 3.05236906000049
"Cycle 2012" "vessel_e" "Bottom Depth" 35.495658924922 -121.649282893908 1.41389307157043 4.72795077431726
"Cycle 2012" "vessel_e" "Bottom Depth" 35.2034459389135 -121.490197334091 1.43292028757495 22.8341856286261
"Cycle 2012" "vessel_i" "Bottom Depth" 46.0865305211475 -124.822470106366 1.80622181125271 15.7546274501469
"Cycle 2012" "vessel_e" "Bottom Depth" 37.034605666848 -122.69265921459 1.19360629358212 24.6638202636322
"Cycle 2012" "vessel_e" "Bottom Depth" 36.041767388734 -121.688152896722 1.3947848229722 37.0369589218024
"Cycle 2012" "vessel_i" "Bottom Depth" 43.4281928183305 -124.933733984757 1.74255522266637 5.90501329731118
"Cycle 2012" "vessel_i" "Bottom Depth" 42.534559326525 -124.756503684672 1.93583449024474 320.905273103843
"Cycle 2012" "vessel_i" "Bottom Depth" 34.4025406195415 -120.557099957638 1.78894058237455 0.408229921775217
"Cycle 2012" "vessel_i" "Bottom Depth" 40.888572222222 -124.490971111111 1.52246274754931 49.7188297204926
"Cycle 2012" "vessel_i" "Bottom Depth" 40.841411111111 -124.699213888888 1.81169229242891 14.8239816084103
"Cycle 2012" "vessel_i" "Bottom Depth" 35.6831927698 -121.910245256885 1.62386132116059 2.79308650931593
"Cycle 2012" "vessel_i" "Bottom Depth" 44.0253875 -124.929666666667 1.34655813438827 29.3871705567024
"Cycle 2012" "vessel_i" "Bottom Depth" 42.8236770325205 -124.731384349593 1.93194476188476 0.612665114785253
"Cycle 2012" "vessel_i" "Bottom Depth" 40.1606638762 -124.335785836539 1.65629244166495 0.897053297397659
"Cycle 2012" "vessel_e" "Bottom Depth" 47.2087141666665 -125.065065833333 1.71743568577196 16.2712365337244
"Cycle 2012" "vessel_e" "Bottom Depth" 39.23489196275 -123.861460668723 1.72552675407045 0.301559635078426
"Cycle 2012" "vessel_e" "Bottom Depth" 42.065588814834 -124.410659493948 2.04092074468322 0.170729000586125
"Cycle 2012" "vessel_e" "Bottom Depth" 44.376308815495 -124.912720296818 1.96706457702782 25.3968361940683
"Cycle 2012" "vessel_e" "Bottom Depth" 44.333328483821 -124.917642419076 1.18880205912636 31.2765803020737
"Cycle 2012" "vessel_e" "Bottom Depth" 46.1546633333335 -124.437195833334 1.50519104273375 6.76621096354565
"Cycle 2012" "vessel_e" "Bottom Depth" 45.2741770833335 -124.1922375 1.32589159107849 0.71321996869809
"Cycle 2012" "vessel_e" "Bottom Depth" 48.05594375 -125.331462916667 1.62729899401871 31.2337853108422
"Cycle 2012" "vessel_e" "Bottom Depth" 40.7665650808015 -124.51511035504 1.5955633783731 6.58323859594337
"Cycle 2012" "vessel_e" "Bottom Depth" 43.5247563368835 -124.603785695238 1.21516729396621 3.23819243242433
"Cycle 2012" "vessel_e" "Bottom Depth" 44.8956841973425 -124.839324397764 1.32705091225423 13.7632406886075
"Cycle 2012" "vessel_e" "Bottom Depth" 40.2712202368565 -124.796045132999 1.341116036249 49.0487897226616
"Cycle 2013" "vessel_e" "Bottom Depth" 45.866957259427 -124.467694850128 1.01839170475395 2.42431531620054
"Cycle 2013" "vessel_e" "Bottom Depth" 44.278544901125 -124.534001660411 1.6645064501703 0.325942846954774
"Cycle 2013" "vessel_e" "Bottom Depth" 45.064481272382 -124.338790129282 1.4961663797743 1.98223302443941
"Cycle 2013" "vessel_e" "Bottom Depth" 44.918224045866 -124.716057930742 1.32091479008878 6.31343421894775
"Cycle 2013" "vessel_e" "Bottom Depth" 45.435944391263 -124.453046405863 1.50954851280015 32.1260688262875
"Cycle 2013" "vessel_e" "Bottom Depth" 47.620483210753 -124.849335486329 1.27190599424768 9.11278288575584
"Cycle 2013" "vessel_j" "Bottom Depth" 41.664868042267 -124.580034565245 2.56606350476011 38.2294928470588
"Cycle 2012" "vessel_j" "Bottom Depth" 33.255079826601 -120.18750013378 3.36232719218432 6.31824703296832
"Cycle 2012" "vessel_j" "Bottom Depth" 40.9272606822325 -124.310462572299 1.95399075091959 1.50412795494331
"Cycle 2012" "vessel_j" "Bottom Depth" 35.1527326812235 -121.51904005842 1.70618173952148 1.53468267474794
"Cycle 2012" "vessel_j" "Bottom Depth" 40.163536952996 -124.38751117894 1.97279051950797 118.036003055727
"Cycle 2012" "vessel_j" "Bottom Depth" 39.9550715053765 -124.184090322581 1.63665416442251 33.4757918512343
"Cycle 2012" "vessel_j" "Bottom Depth" 34.7447145595535 -121.385703135432 1.57672823676395 5.8182708720217
"Cycle 2012" "vessel_j" "Bottom Depth" 44.974392875335 -124.587982044237 1.87230666703575 3.91488253310302
"Cycle 2012" "vessel_j" "Bottom Depth" 45.468805651215 -124.752854133909 1.5512348010631 5.43239763503261
"Cycle 2013" "vessel_j" "Bottom Depth" 39.077332846569 -123.98622007246 1.75800777672103 7.95661622981556
"Cycle 2012" "vessel_j" "Bottom Depth" 46.8575528954565 -124.790456888944 1.83734048479916 0.881410924048767
"Cycle 2012" "vessel_j" "Bottom Depth" 38.554753375305 -123.643921536754 1.61531305202824 0.933205279799712
"Cycle 2012" "vessel_j" "Bottom Depth" 34.5332904438565 -120.829772142239 1.97796025328402 9.20039945005228
"Cycle 2013" "vessel_j" "Bottom Depth" 37.306494467905 -123.174479938813 1.71832694744918 27.5856260692702
"Cycle 2013" "vessel_j" "Bottom Depth" 38.345115007439 -123.533550340453 1.83124830398116 8.87308320131183
"Cycle 2012" "vessel_j" "Bottom Depth" 33.8067279717565 -120.155376519637 1.39815906183883 1.41620294142364
"Cycle 2012" "vessel_j" "Bottom Depth" 38.5899176654715 -123.686202492286 2.20686826579075 2.59077863476399
"Cycle 2012" "vessel_j" "Bottom Depth" 38.3424830833465 -123.190790360558 1.68587831973726 0.319856958745472
"Cycle 2012" "vessel_j" "Bottom Depth" 37.4127021984695 -122.966101400338 1.68213504133794 15.510235839989
"Cycle 2012" "vessel_j" "Bottom Depth" 32.8117350235265 -118.26537642964 1.7367657842958 28.7322707675361
"Cycle 2012" "vessel_j" "Bottom Depth" 37.2530625886005 -122.808810949173 2.35245575506438 28.2100838339995
"Cycle 2012" "vessel_j" "Bottom Depth" 44.2703146341465 -124.323404065041 1.89946538693713 0.990862444763795
"Cycle 2012" "vessel_j" "Bottom Depth" 35.6955954336435 -121.494872766005 1.89487142923962 13.1457566345651
"Cycle 2012" "vessel_j" "Bottom Depth" 35.6206467567045 -121.367217009751 1.53747653235937 77.4478441827079
"Cycle 2012" "vessel_j" "Bottom Depth" 42.6993070104775 -124.8417416765 1.71047766444138 1.6102754956817
"Cycle 2012" "vessel_j" "Bottom Depth" 42.40368 -124.596780000001 1.21437680128023 0.541995915200108
"Cycle 2013" "vessel_j" "Bottom Depth" 43.72849372898 -124.923166268061 2.0838633870454 4.96478047815914
"Cycle 2012" "vessel_j" "Bottom Depth" 33.831698293946 -120.20884774812 1.28495339109545 3.91165696743469
"Cycle 2012" "vessel_j" "Bottom Depth" 41.4023418104455 -124.723579824665 3.12717080067719 22.0111250765477
"Cycle 2013" "vessel_j" "Bottom Depth" 41.643148473605 -125.030578367773 1.68466564945962 11.7699032229367
"Cycle 2013" "vessel_f" "Bottom Depth" 42.098944347991 -124.473556312908 1.50081456962231 2.87780791484352
"Cycle 2013" "vessel_f" "Bottom Depth" 41.7972218711435 -124.585475157188 1.61330597837809 13.5060322842776
"Cycle 2013" "vessel_f" "Bottom Depth" 41.563487042128 -124.624435011641 2.67147491670356 6.31104654715186
"Cycle 2013" "vessel_f" "Bottom Depth" 41.4604365591395 -124.593469354839 2.62438458641251 51.1604457485235
"Cycle 2013" "vessel_f" "Bottom Depth" 41.290657916667 -124.597127083334 3.20190472898549 24.468137892196
"Cycle 2013" "vessel_f" "Bottom Depth" 47.653609781728 -125.238167685872 3.5537178442406 7.33924836916274
"Cycle 2013" "vessel_f" "Bottom Depth" 46.8350541005295 -124.938677667496 2.00909012316443 20.6535037455768
"Cycle 2013" "vessel_f" "Bottom Depth" 38.203049856844 -123.225492805371 1.61666369010926 0.501944116276974
"Cycle 2013" "vessel_j" "Bottom Depth" 36.07540987747 -121.77353499281 2.25775089550591 59.3859024094809
"Cycle 2013" "vessel_f" "Bottom Depth" 45.1602908112385 -124.515316772297 2.35123063701745 124.091618268905
"Cycle 2013" "vessel_f" "Bottom Depth" 37.0269372274255 -122.697927606517 1.97434981177167 17.992956119863
"Cycle 2013" "vessel_f" "Bottom Depth" 44.7681836964105 -124.872439676301 2.05470425038592 12.0235667851675
"Cycle 2013" "vessel_j" "Bottom Depth" 34.558757368592 -121.038859504025 1.96812595767225 23.3816172322582
"Cycle 2013" "vessel_f" "Bottom Depth" 43.803339285714 -124.652104365079 2.13600814215945 19.5862692333159
"Cycle 2013" "vessel_j" "Bottom Depth" 33.708880912497 -120.486948026028 1.65224411565317 0.616094464033562
"Cycle 2011" "vessel_i" "Bottom Depth" 38.2567408333335 -123.469968750001 1.51423183120264 60.2746443802047
"Cycle 2011" "vessel_i" "Bottom Depth" 35.702364247312 -121.48452311828 1.92874706814719 8.05766300049238
"Cycle 2011" "vessel_i" "Bottom Depth" 40.2041891666665 -124.912315416667 1.74712619506631 18.732331369719
"Cycle 2011" "vessel_i" "Bottom Depth" 38.5705317399125 -123.586419931133 1.90818088284286 0.599722325176473
"Cycle 2011" "vessel_i" "Bottom Depth" 40.2352945103345 -124.90342117567 1.77906969319231 40.941384394335
"Cycle 2003" "vessel_b" "Bottom Depth" 46.924186706543 -125.096454620361 2.15807370420441 51.8891360978744
"Cycle 2003" "vessel_b" "Bottom Depth" 47.0143875 -124.982991666667 2.05995261371687 3.5184690534008
"Cycle 2011" "vessel_k" "Bottom Depth" 44.0155760509815 -124.409656923483 1.32589183547249 3.03432483643221
"Cycle 2003" "vessel_b" "Bottom Depth" 47.659620285034 -125.156597137451 2.59469356511052 19.126851452561
"Cycle 2003" "vessel_b" "Bottom Depth" 47.9368896484375 -125.748367309571 2.19266844416899 2.27678392141898
"Cycle 2003" "vessel_b" "Bottom Depth" 47.769283294678 -125.705898284912 2.93239194709485 20.047527746846
"Cycle 2003" "vessel_b" "Bottom Depth" 47.9978275299075 -124.957633972168 1.97150668589332 0.67525726912163
"Cycle 2003" "vessel_b" "Bottom Depth" 45.090326309204 -124.707229614258 2.1744977399878 15.7224666749457
"Cycle 2011" "vessel_k" "Bottom Depth" 42.967276821893 -124.649447176246 1.80463623281164 0.903996946094838
"Cycle 2011" "vessel_k" "Bottom Depth" 42.604156578947 -124.739672807017 1.52721395263567 36.6191700880233
"Cycle 2003" "vessel_b" "Bottom Depth" 44.9318333333335 -124.482816666667 2.30780193364486 63.7950666474801
"Cycle 2011" "vessel_k" "Bottom Depth" 46.498729187771 -124.693716812655 1.47406373335642 0.849593907214483
"Cycle 2003" "vessel_b" "Bottom Depth" 43.256675720215 -124.951858520508 2.7464102079659 19.0683821158068
"Cycle 2011" "vessel_k" "Bottom Depth" 44.824822586757 -124.389178809843 1.25948587378265 0.369782918917791
"Cycle 2003" "vessel_b" "Bottom Depth" 41.5006732940675 -124.916877746582 2.3080584567003 17.4581199711155
"Cycle 2011" "vessel_k" "Bottom Depth" 45.599447814483 -124.715272900467 1.63511103771733 8.01687547263781
"Cycle 2011" "vessel_k" "Bottom Depth" 44.510949425287 -124.990382183908 1.85409538048086 21.6667949012095
"Cycle 2011" "vessel_k" "Bottom Depth" 44.517026530061 -124.334392191993 1.27817237408286 3.37447350771537
"Cycle 2011" "vessel_k" "Bottom Depth" 45.6681336446675 -124.746491500979 1.3709690341059 0.795841570782417
"Cycle 2011" "vessel_k" "Bottom Depth" 45.663978170162 -124.86581772419 1.21419212260138 10.2692372888358
"Cycle 2003" "vessel_i" "Bottom Depth" 40.145998001099 -124.388313293457 1.93387028484681 73.5527053422284
"Cycle 2003" "vessel_c" "Bottom Depth" 32.6872043609615 -118.54358291626 2.56802022606345 4.7010537781801
"Cycle 2003" "vessel_e" "Bottom Depth" 35.1257934570315 -121.115020751954 1.51667894191351 13.5013688514994
"Cycle 2003" "vessel_i" "Bottom Depth" 36.498325 -122.109766666667 1.81310443258253 84.1351847431519
"Cycle 2003" "vessel_i" "Bottom Depth" 36.1420783996585 -121.91707611084 1.69586340452992 63.3275609378626
"Cycle 2003" "vessel_i" "Bottom Depth" 35.159730911255 -121.129611968994 1.88798110624835 1.42684269552936
"Cycle 2003" "vessel_e" "Bottom Depth" 47.862850189209 -124.959861755371 1.45501347276981 3.36245300574705
"Cycle 2003" "vessel_e" "Bottom Depth" 33.5578346252445 -117.910850524903 1.62013946970054 0.429954670010906
"Cycle 2003" "vessel_e" "Bottom Depth" 45.8416083333335 -124.667283333334 1.49762476214568 56.0534319880592
"Cycle 2003" "vessel_c" "Bottom Depth" 44.8112258911135 -124.836898803711 1.80971725590968 6.2082498013943
"Cycle 2003" "vessel_c" "Bottom Depth" 44.7550373077395 -124.854946136474 2.33870364845621 23.3252905758466
"Cycle 2003" "vessel_i" "Bottom Depth" 46.963035583496 -124.905433654786 1.69611805363556 5.04680135305274
"Cycle 2003" "vessel_i" "Bottom Depth" 48.039848327637 -125.5795211792 1.75966537622705 19.1761168176445
"Cycle 2003" "vessel_e" "Bottom Depth" 43.477128982544 -124.637619018555 1.71852187157736 18.6460350733418
"Cycle 2003" "vessel_i" "Bottom Depth" 46.524829864502 -124.614204406738 2.71814797442288 34.0309029940865
"Cycle 2003" "vessel_c" "Bottom Depth" 41.4629083333335 -124.930983333333 1.74569376879687 18.7318461878082
"Cycle 2003" "vessel_c" "Bottom Depth" 40.924774169922 -124.656490325928 2.14755836532411 23.7621991243045
"Cycle 2003" "vessel_i" "Bottom Depth" 45.2933044433595 -124.427612304688 1.68610593226745 30.6973972349204
"Cycle 2004" "vessel_e" "Bottom Depth" 47.6197583333335 -125.388558333333 3.08852279463852 16.2499281802335
"Cycle 2004" "vessel_e" "Bottom Depth" 48.1048916666665 -125.073795833334 2.18432795271319 59.6716396137558
"Cycle 2003" "vessel_c" "Bottom Depth" 38.9027061462405 -123.898983001709 1.68073064098558 7.68178527688691
